date,close,high,low,open,quoteVolume,volume,weightedAverage
2017-10-27 02:15:00,0.00033000000000000005,0.03892744,0.00010001,0.013330080000000001,52354.09921225,7.2005062,0.00013753
2017-10-27 02:30:00,9.999000000000001e-05,0.00033000000000000005,9.2e-05,0.00033000000000000005,62793.09926099,8.85335321,0.00014099
2017-10-27 02:45:00,9.699e-05,9.799e-05,8.702e-05,9.599000000000001e-05,74110.8393381,7.06173789,9.528000000000001e-05
2017-10-27 03:00:00,0.00010505,0.00013000000000000002,9.456e-05,9.699e-05,87564.39433084,9.54340029,0.00010898
2017-10-27 03:15:00,9.886e-05,0.00010783,9.5e-05,0.00010498,53564.39934132,5.1769839,9.664000000000001e-05
2017-10-27 03:30:00,0.00010989,0.00010989,9.599000000000001e-05,9.857e-05,55722.62894531,5.51755963,9.901e-05
2017-10-27 03:45:00,9.423000000000001e-05,0.0001099,9.423000000000001e-05,0.0001099,65354.9469257,6.48677475,9.925000000000001e-05
2017-10-27 04:00:00,8.503e-05,9.423000000000001e-05,7.261000000000001e-05,9.423000000000001e-05,138581.25059291,11.96011087,8.630000000000001e-05
2017-10-27 04:15:00,9e-05,9.493000000000001e-05,8.401e-05,8.477000000000002e-05,87632.05188222,7.81114181,8.913000000000001e-05
2017-10-27 04:30:00,9.130000000000001e-05,9.302e-05,8.905e-05,8.999000000000001e-05,28278.26500384,2.55747266,9.043e-05
2017-10-27 04:45:00,9.235000000000001e-05,9.235000000000001e-05,7.1e-05,9.131e-05,91612.71707695,7.66394965,8.365000000000001e-05
2017-10-27 05:00:00,9.049e-05,9.19e-05,9.002000000000001e-05,9.1e-05,37766.81399107,3.44478541,9.121000000000002e-05
2017-10-27 05:15:00,9.04e-05,9.176e-05,8.775e-05,9.049e-05,11045.34137193,0.99592429,9.016e-05
2017-10-27 05:30:00,9.250000000000001e-05,9.250000000000001e-05,9.04e-05,9.04e-05,15753.38884137,1.44528003,9.174e-05
2017-10-27 05:45:00,9.480000000000001e-05,9.485e-05,9.296e-05,9.296e-05,16730.34503186,1.57639598,9.422000000000002e-05
2017-10-27 06:00:00,9.288e-05,9.470000000000001e-05,9.288e-05,9.420000000000001e-05,8519.28857152,0.79452514,9.326000000000001e-05
2017-10-27 06:15:00,9.299e-05,9.44e-05,9.286e-05,9.299e-05,17848.0041157,1.6674296,9.342000000000001e-05
2017-10-27 06:30:00,9.196000000000001e-05,9.349000000000001e-05,8.802e-05,9.286e-05,28054.79071434,2.56774092,9.152e-05
2017-10-27 06:45:00,9.065000000000001e-05,9.389e-05,9.065000000000001e-05,9.337000000000001e-05,14849.88074894,1.38679992,9.338e-05
2017-10-27 07:00:00,9.36e-05,9.36e-05,9.065000000000001e-05,9.199e-05,16084.30287758,1.48723936,9.246e-05
2017-10-27 07:15:00,9.453e-05,9.453e-05,9.223000000000002e-05,9.36e-05,11493.8181678,1.07817254,9.380000000000002e-05
2017-10-27 07:30:00,9.329000000000001e-05,9.486000000000001e-05,9.076000000000002e-05,9.453e-05,28862.94043628,2.67340158,9.262000000000002e-05
2017-10-27 07:45:00,9.111000000000001e-05,9.379000000000001e-05,9.075e-05,9.309e-05,7473.03601388,0.6887139,9.215e-05
2017-10-27 08:00:00,9.37e-05,9.399000000000001e-05,9.175000000000002e-05,9.198000000000001e-05,13727.27767477,1.2786721,9.314e-05
2017-10-27 08:15:00,9.482e-05,9.486000000000001e-05,9.215e-05,9.37e-05,10693.58724258,1.00405013,9.389e-05
2017-10-27 08:30:00,9.285000000000001e-05,9.497000000000001e-05,9.2e-05,9.480000000000001e-05,11475.00726485,1.08173688,9.426000000000001e-05
2017-10-27 08:45:00,0.00010241,0.00010241,9.27e-05,9.474e-05,33346.00458614,3.21258485,9.634000000000002e-05
2017-10-27 09:00:00,0.00010199,0.00010403,9.883e-05,0.00010241,58188.91426104,5.93561241,0.000102
2017-10-27 09:15:00,0.00010112000000000001,0.000104,0.00010001,0.00010167000000000001,26896.0563472,2.7502465799999998,0.00010225
2017-10-27 09:30:00,9.789e-05,0.000102,9.464000000000002e-05,0.00010052,33652.83822667,3.26204252,9.693000000000001e-05
2017-10-27 09:45:00,9.6e-05,9.849000000000001e-05,9.472e-05,9.749000000000002e-05,33394.63425775,3.21040406,9.613e-05
2017-10-27 10:00:00,9.549000000000001e-05,9.651000000000001e-05,9.339000000000001e-05,9.601e-05,20993.8428967,1.98868212,9.472e-05
2017-10-27 10:15:00,9.300000000000001e-05,9.824000000000001e-05,9.300000000000001e-05,9.549000000000001e-05,38261.60159688,3.63961939,9.512000000000001e-05
2017-10-27 10:30:00,9.400000000000001e-05,9.62e-05,9.300000000000001e-05,9.399000000000001e-05,10079.58166772,0.94952322,9.420000000000001e-05
2017-10-27 10:45:00,9.5e-05,9.655e-05,9.230000000000001e-05,9.397000000000001e-05,16486.43263951,1.54919859,9.396000000000002e-05
2017-10-27 11:00:00,9.552000000000001e-05,9.671e-05,9.394000000000001e-05,9.401e-05,18669.77882782,1.7863023500000001,9.567000000000001e-05
2017-10-27 11:15:00,9.797000000000001e-05,9.899000000000001e-05,9.615e-05,9.640000000000001e-05,25887.13433887,2.53343098,9.786e-05
2017-10-27 11:30:00,9.649000000000002e-05,9.798000000000001e-05,9.552000000000001e-05,9.797000000000001e-05,14500.93991867,1.41535653,9.76e-05
2017-10-27 11:45:00,9.599000000000001e-05,9.663000000000002e-05,9.467000000000001e-05,9.56e-05,26530.90586891,2.54924727,9.608000000000002e-05
2017-10-27 12:00:00,9.431e-05,9.662000000000002e-05,9.421000000000001e-05,9.661e-05,9187.63662661,0.88285767,9.609000000000001e-05
2017-10-27 12:15:00,9.116e-05,9.597e-05,9.112000000000001e-05,9.593000000000001e-05,18386.38590272,1.70997633,9.300000000000001e-05
2017-10-27 12:30:00,8.973000000000001e-05,9.203e-05,8.973000000000001e-05,9.191000000000002e-05,38104.39495002,3.4758714,9.121000000000002e-05
2017-10-27 12:45:00,9.11e-05,9.111000000000001e-05,8.900000000000001e-05,8.973000000000001e-05,28598.3011838,2.56532217,8.970000000000001e-05
2017-10-27 13:00:00,9.367000000000002e-05,9.399000000000001e-05,9.062e-05,9.103e-05,85144.56612996,7.83278573,9.199e-05
2017-10-27 13:15:00,9.505000000000002e-05,9.661e-05,9.247e-05,9.350000000000001e-05,51804.46966381,4.90960008,9.477000000000002e-05
2017-10-27 13:30:00,9.7e-05,9.898e-05,9.455000000000001e-05,9.645e-05,28773.06379839,2.77773911,9.653000000000001e-05
2017-10-27 13:45:00,9.5e-05,9.6e-05,9.420000000000001e-05,9.6e-05,24511.94263488,2.33906175,9.542e-05
2017-10-27 14:00:00,9.573e-05,9.640000000000001e-05,9.388e-05,9.501e-05,41368.60661114,3.8984747200000003,9.423000000000001e-05
2017-10-27 14:15:00,9.633e-05,9.633e-05,9.559e-05,9.572e-05,18400.45545411,1.76633246,9.599000000000001e-05
2017-10-27 14:30:00,9.800000000000001e-05,0.000101,9.616e-05,9.629e-05,72622.35648005,7.18146066,9.888e-05
2017-10-27 14:45:00,9.806000000000002e-05,9.998e-05,9.565000000000001e-05,9.799e-05,73854.81019748,7.23409367,9.795000000000001e-05
2017-10-27 15:00:00,9.7e-05,9.766000000000001e-05,9.513e-05,9.676000000000002e-05,32079.79740189,3.09094036,9.635000000000001e-05
2017-10-27 15:15:00,9.702e-05,9.702e-05,9.601e-05,9.7e-05,19244.46634735,1.86293263,9.680000000000001e-05
2017-10-27 15:30:00,9.611000000000001e-05,9.729e-05,9.460000000000002e-05,9.702e-05,29272.43666418,2.8054321399999997,9.583000000000001e-05
2017-10-27 15:45:00,9.520000000000001e-05,9.599000000000001e-05,9.401e-05,9.599000000000001e-05,9174.56662356,0.87195974,9.504e-05
2017-10-27 16:00:00,9.309e-05,9.520000000000001e-05,9.309e-05,9.519000000000002e-05,67252.10973152,6.32268982,9.401e-05
2017-10-27 16:15:00,9.458e-05,9.459e-05,9.2e-05,9.436000000000001e-05,13439.76303239,1.25915909,9.368000000000001e-05
2017-10-27 16:30:00,9.497000000000001e-05,9.497000000000001e-05,9.389e-05,9.420000000000001e-05,21937.26964004,2.07011529,9.436000000000001e-05
2017-10-27 16:45:00,9.537000000000002e-05,9.6e-05,9.402e-05,9.497000000000001e-05,19819.54933142,1.88140013,9.492000000000002e-05
2017-10-27 17:00:00,9.429000000000001e-05,9.609000000000001e-05,9.309e-05,9.432e-05,12207.55201915,1.15781907,9.484e-05
2017-10-27 17:15:00,9.509000000000001e-05,9.568e-05,9.387000000000001e-05,9.43e-05,6092.33516642,0.5754486,9.445e-05
2017-10-27 17:30:00,9.502000000000001e-05,9.523000000000001e-05,9.339000000000001e-05,9.509000000000001e-05,1771.2384418,0.16772567,9.469e-05
2017-10-27 17:45:00,9.649000000000002e-05,9.650000000000001e-05,9.356e-05,9.502000000000001e-05,12233.44526846,1.16403947,9.515000000000001e-05
2017-10-27 18:00:00,9.581e-05,9.641000000000001e-05,9.45e-05,9.542e-05,6911.12840327,0.65880013,9.532e-05
2017-10-27 18:15:00,9.61e-05,9.650000000000001e-05,9.5e-05,9.581e-05,4559.73983218,0.43813171,9.608000000000002e-05
2017-10-27 18:30:00,9.6e-05,9.626e-05,9.428000000000001e-05,9.615e-05,28386.53390949,2.72105742,9.585000000000001e-05
2017-10-27 18:45:00,9.688000000000001e-05,9.688000000000001e-05,9.6e-05,9.6e-05,18445.19768306,1.7765189000000001,9.631e-05
2017-10-27 19:00:00,0.0001015,0.00010199,9.677000000000001e-05,9.687e-05,106953.72617857,10.65498822,9.962000000000001e-05
2017-10-27 19:15:00,0.00011076,0.0001141,0.00010091000000000001,0.00010149,142837.46063384,15.00773191,0.00010506
2017-10-27 19:30:00,0.00010899999999999999,0.00011874,0.00010472,0.00011075000000000001,216832.89000195,24.09047053,0.00011109999999999999
2017-10-27 19:45:00,0.00010202,0.00010899999999999999,0.00010202,0.00010899999999999999,79807.11396606,8.44392017,0.0001058
2017-10-27 20:00:00,0.00010312,0.00010542,0.00010049999999999999,0.00010202,48627.94633055,5.00334674,0.00010289
2017-10-27 20:15:00,0.00010253,0.00010313,0.0001003,0.0001025,28201.7678777,2.87720937,0.00010202
2017-10-27 20:30:00,0.00010312,0.00010313,0.00010125000000000001,0.0001026,9997.40631972,1.02937796,0.00010296
2017-10-27 20:45:00,0.00010729,0.00010898,0.000103,0.0001031,78102.3720171,8.29676502,0.00010622
2017-10-27 21:00:00,0.000104,0.00010799,0.000104,0.00010729,29187.43355538,3.09475709,0.00010603
2017-10-27 21:15:00,0.00010358000000000001,0.0001054,0.00010204,0.0001054,36129.22785409,3.75991861,0.00010406
2017-10-27 21:30:00,0.00010471,0.00010505,0.000101,0.00010365,15629.77795661,1.61265577,0.00010317
2017-10-27 21:45:00,0.00010075,0.000104,0.00010075,0.00010212,52964.77718611,5.35879509,0.00010117000000000001
2017-10-27 22:00:00,0.00010398,0.00010508,0.00010075,0.00010212,24188.14806833,2.4828429,0.00010264
2017-10-27 22:15:00,0.0001068,0.00010795000000000001,0.000104,0.000104,44518.97166525,4.72195031,0.00010606
2017-10-27 22:30:00,0.00010431,0.00010677,0.000103,0.00010677,8656.143916,0.9043439600000001,0.00010447000000000001
2017-10-27 22:45:00,0.00011119999999999999,0.00011218,0.00010327,0.00010577,54308.63391124,5.84700413,0.00010766
2017-10-27 23:00:00,0.00010949999999999999,0.00011119999999999999,0.00010519,0.00011119999999999999,116268.43841942,12.73447103,0.00010952000000000001
2017-10-27 23:15:00,0.00010676,0.00010949999999999999,0.000104,0.00010949999999999999,25990.49025941,2.78049866,0.00010698
2017-10-27 23:30:00,0.00010592,0.00010676,0.00010232,0.00010675,10710.16725855,1.12542547,0.00010508
2017-10-27 23:45:00,0.00010554,0.00010595,0.00010439999999999999,0.00010499999999999999,5634.16723502,0.5911619,0.00010492
2017-10-28 00:00:00,0.00010342,0.00010571,0.00010342,0.00010549999999999999,14637.08958777,1.53583962,0.00010492
2017-10-28 00:15:00,0.00010249,0.00010529,0.00010216,0.00010441,7478.95054699,0.77090527,0.00010307
2017-10-28 00:30:00,0.00010366000000000001,0.00010398,0.0001,0.00010246,61259.72152072,6.25073544,0.00010203
2017-10-28 00:45:00,0.00010287,0.00010396,0.00010088,0.00010396,13145.50520344,1.3436639,0.00010221
2017-10-28 01:00:00,9.87e-05,0.00010274,9.87e-05,0.00010251,44513.64903911,4.44930042,9.995e-05
2017-10-28 01:15:00,9.811000000000001e-05,0.0001,9.619e-05,9.87e-05,34077.22480645,3.33737182,9.793e-05
2017-10-28 01:30:00,9.849000000000001e-05,9.889e-05,9.628e-05,9.811000000000001e-05,7073.21221564,0.69232779,9.788e-05
2017-10-28 01:45:00,9.712e-05,9.849000000000001e-05,9.269000000000001e-05,9.849000000000001e-05,96167.27858122,9.16191048,9.527e-05
2017-10-28 02:00:00,9.7e-05,9.800000000000001e-05,9.544000000000001e-05,9.663000000000002e-05,4290.00159409,0.41725124,9.726e-05
2017-10-28 02:15:00,9.323000000000001e-05,9.7e-05,9.323000000000001e-05,9.7e-05,25612.23983083,2.40694819,9.397000000000001e-05
2017-10-28 02:30:00,9.519000000000002e-05,9.76e-05,9.250000000000001e-05,9.353000000000001e-05,24812.17954228,2.34565812,9.453e-05
2017-10-28 02:45:00,9.44e-05,9.6e-05,9.352000000000001e-05,9.542e-05,4498.9350188,0.42848626,9.524000000000002e-05
2017-10-28 03:00:00,9.515000000000001e-05,9.584e-05,9.365000000000001e-05,9.582000000000001e-05,5071.40085965,0.48073329000000004,9.479e-05
2017-10-28 03:15:00,9.302e-05,9.519000000000002e-05,9.302e-05,9.519000000000002e-05,8488.76725023,0.79720846,9.391000000000001e-05
2017-10-28 03:30:00,9.310000000000001e-05,9.53e-05,9.302e-05,9.341e-05,14362.04311447,1.34430256,9.36e-05
2017-10-28 03:45:00,9.439000000000001e-05,9.439000000000001e-05,9.311000000000001e-05,9.311000000000001e-05,1571.68299338,0.14714526,9.362000000000002e-05
2017-10-28 04:00:00,9.819000000000002e-05,9.820000000000002e-05,9.528000000000001e-05,9.528000000000001e-05,25050.68061922,2.43467732,9.719e-05
2017-10-28 04:15:00,9.804000000000002e-05,9.819000000000002e-05,9.680000000000001e-05,9.819000000000002e-05,5038.19943605,0.49045897,9.734000000000001e-05
2017-10-28 04:30:00,9.709000000000001e-05,9.799e-05,9.551000000000001e-05,9.799e-05,16646.16063086,1.60982699,9.67e-05
2017-10-28 04:45:00,9.416e-05,9.593000000000001e-05,9.416e-05,9.593000000000001e-05,8513.01721767,0.80755214,9.486000000000001e-05
2017-10-28 05:00:00,9.454000000000001e-05,9.461000000000002e-05,9.340000000000001e-05,9.461000000000002e-05,5023.30345655,0.47170249999999997,9.390000000000002e-05
2017-10-28 05:15:00,9.499000000000001e-05,9.694000000000002e-05,9.499000000000001e-05,9.694000000000002e-05,2018.29887095,0.19333836000000001,9.579000000000002e-05
2017-10-28 05:30:00,9.447e-05,9.5e-05,9.447e-05,9.5e-05,1662.38272328,0.1573814,9.467000000000001e-05
