date,close,high,low,open,quoteVolume,volume,weightedAverage
2017-09-12 02:45:00,0.0032700000000000003,0.007500000000000001,0.00288,0.007500000000000001,21747.67134723,72.97517226,0.0033555300000000002
2017-09-12 03:00:00,0.00315102,0.00328999,0.0030600000000000002,0.00326998,11773.69030759,37.70549476,0.00320252
2017-09-12 03:15:00,0.0031000000000000003,0.003199,0.003011,0.0031988100000000003,8904.28190464,27.50024805,0.00308842
2017-09-12 03:30:00,0.0030689999999999997,0.00316901,0.00303504,0.0031000000000000003,11564.47599962,35.73542854,0.0030900999999999997
2017-09-12 03:45:00,0.00307001,0.0031000000000000003,0.00303656,0.0030689999999999997,6172.1212945,18.94160948,0.00306889
2017-09-12 04:00:00,0.0030989999999999998,0.00316901,0.0030700000000000002,0.00307001,12045.9028158,37.55555306,0.0031176999999999997
2017-09-12 04:15:00,0.003011,0.0030989999999999998,0.003011,0.00308002,11800.91963445,35.87037432,0.0030396200000000003
2017-09-12 04:30:00,0.00299995,0.0030399900000000002,0.00295715,0.003011,11851.66708578,35.64244357,0.00300737
2017-09-12 04:45:00,0.00297993,0.00299399,0.00293065,0.0029854,7334.11397144,21.6424756,0.00295093
2017-09-12 05:00:00,0.00295022,0.00298925,0.00295013,0.0029798100000000003,1149.61768595,3.4230899900000002,0.00297758
2017-09-12 05:15:00,0.0029800000000000004,0.00298925,0.0029538900000000002,0.00297993,7654.65542581,22.8099121,0.00297987
2017-09-12 05:30:00,0.002998,0.00300602,0.0029709999999999997,0.00297999,5363.50646217,16.05746418,0.0029938300000000003
2017-09-12 05:45:00,0.00305998,0.00309998,0.00299699,0.00299699,15201.06669751,46.40358886,0.00305265
2017-09-12 06:00:00,0.00299889,0.003074,0.00299889,0.00305998,10541.1563271,31.91286967,0.00302745
2017-09-12 06:15:00,0.0029927,0.00302989,0.0029927,0.00302989,2636.07174827,7.91245172,0.0030015999999999997
2017-09-12 06:30:00,0.002982,0.00301692,0.00297108,0.00301692,8333.17162939,25.01187048,0.00300148
2017-09-12 06:45:00,0.00298983,0.00299869,0.0029500000000000004,0.002982,3679.77976772,10.94793484,0.00297516
2017-09-12 07:00:00,0.0029828800000000003,0.00298983,0.00293102,0.00298983,10717.14155238,31.58780843,0.0029473999999999998
2017-09-12 07:15:00,0.00298499,0.00298499,0.0029430100000000002,0.0029827400000000002,6327.86121358,18.75219698,0.00296343
2017-09-12 07:30:00,0.00299999,0.00299999,0.00296445,0.00298499,5298.87479367,15.78101077,0.00297818
2017-09-12 07:45:00,0.00302488,0.00307077,0.00298482,0.00298494,22533.63119464,67.88926667,0.00301279
2017-09-12 08:00:00,0.0029649999999999998,0.00302199,0.00296007,0.00301889,3870.95198403,11.54858828,0.0029833900000000003
2017-09-12 08:15:00,0.00296403,0.0029999,0.00294401,0.00299986,5354.73062191,15.91117027,0.0029714200000000002
2017-09-12 08:30:00,0.00295544,0.00297993,0.00292859,0.00297988,3928.48279907,11.60560623,0.00295422
2017-09-12 08:45:00,0.00298097,0.00298367,0.00292893,0.00292904,2799.65555059,8.30498607,0.00296643
2017-09-12 09:00:00,0.0029793800000000002,0.0029800000000000004,0.00293172,0.00297999,2656.51022045,7.87420585,0.0029641100000000003
2017-09-12 09:15:00,0.00298207,0.00298369,0.00296873,0.0029793800000000002,6250.7427064,18.62764872,0.00298006
2017-09-12 09:30:00,0.00299752,0.0029998200000000003,0.0029565,0.00298207,5075.11382648,15.14828707,0.00298481
2017-09-12 09:45:00,0.002925,0.00299762,0.002925,0.002986,4966.42844645,14.62390207,0.00294455
2017-09-12 10:00:00,0.0029251200000000002,0.00295831,0.00292507,0.00295831,688.90351703,2.02845403,0.00294446
2017-09-12 10:15:00,0.0029400000000000003,0.00295276,0.00292507,0.0029254,2538.53173097,7.47499639,0.00294461
2017-09-12 10:30:00,0.00295799,0.0029579999999999997,0.00293995,0.0029400000000000003,3410.53880216,10.05161393,0.00294722
2017-09-12 10:45:00,0.00295796,0.0029579999999999997,0.0029300100000000003,0.0029579800000000002,2712.68254838,8.01497376,0.00295463
2017-09-12 11:00:00,0.00297359,0.00297359,0.00294008,0.00295795,5502.77579796,16.30659606,0.00296334
2017-09-12 11:15:00,0.0029649999999999998,0.00297358,0.0029600000000000004,0.0029701,624.9716901,1.85591508,0.0029695900000000003
2017-09-12 11:30:00,0.0029735,0.00297356,0.0029457999999999997,0.0029600000000000004,1497.18919695,4.43900004,0.00296488
2017-09-12 11:45:00,0.00294522,0.00297348,0.00292934,0.0029700000000000004,9385.07588457,27.60970228,0.00294187
2017-09-12 12:00:00,0.0029000000000000002,0.0029476,0.0029000000000000002,0.00294522,7395.67398263,21.64695219,0.00292697
2017-09-12 12:15:00,0.00289257,0.00294251,0.00285601,0.00290035,15743.359122,45.42771861,0.00288551
2017-09-12 12:30:00,0.0029099,0.00291863,0.00284374,0.00287001,5364.99718965,15.35710559,0.0028624600000000003
2017-09-12 12:45:00,0.002858,0.00290879,0.002858,0.00290879,2558.00236771,7.32970898,0.0028653999999999997
2017-09-12 13:00:00,0.00289995,0.0029000000000000002,0.002845,0.002858,8917.04733804,25.52775405,0.0028628
2017-09-12 13:15:00,0.0029016999999999997,0.0029075200000000002,0.002891,0.00289995,3184.87851425,9.24638836,0.0029032100000000003
2017-09-12 13:30:00,0.0029000000000000002,0.00290912,0.0028734,0.0029016999999999997,1781.14962262,5.17092039,0.00290313
2017-09-12 13:45:00,0.00287493,0.00290585,0.00285,0.0029000000000000002,6659.42084622,19.13238466,0.0028729800000000002
2017-09-12 14:00:00,0.00289567,0.00290587,0.002852,0.0028748800000000002,4879.35303378,14.0951878,0.00288874
2017-09-12 14:15:00,0.002879,0.00289549,0.00286,0.00288624,1228.76631177,3.53976631,0.00288074
