Date,Open,High,Low,Close,Adj Close,Volume
2017-03-20,212.729996,218.75,211.690002,216.11000099999998,215.607681,457300
2017-03-21,217.52999900000003,218.649994,205.33999599999999,205.699997,205.221878,622100
2017-03-22,205.770004,210.479996,203.360001,209.630005,209.142746,379200
2017-03-23,209.029999,211.61000099999998,206.029999,208.179993,207.69610600000001,560700
2017-03-24,208.179993,213.08999599999999,208.179993,210.86000099999998,210.36987299999998,405800
2017-03-27,209.300003,213.190002,207.479996,211.57000699999998,211.078217,297400
2017-03-28,212.57000699999998,212.830002,211.080002,211.50999500000003,211.01837200000003,244200
2017-03-29,213.13000499999998,216.69999700000002,212.27999900000003,216.289993,215.940369,370400
2017-03-30,217.059998,217.13000499999998,211.600006,212.559998,212.216431,285600
2017-03-31,213.05000299999998,213.520004,211.210007,211.47000099999997,211.12818900000002,316000
2017-04-03,210.77999900000003,221.979996,210.77999900000003,219.94999700000002,219.59448199999997,939500
2017-04-04,220.00999500000003,221.72000099999997,215.69999700000002,215.919998,215.57098399999998,431600
2017-04-05,216.350006,218.77999900000003,214.940002,215.27999900000003,214.93202200000002,373500
2017-04-06,215.100006,218.960007,214.649994,217.72000099999997,217.368073,410700
2017-04-07,217.52999900000003,220.0,217.020004,219.100006,218.74585,315700
2017-04-10,220.00999500000003,220.16000400000001,217.559998,219.059998,218.705917,217900
2017-04-11,219.059998,220.309998,216.33999599999999,219.77999900000003,219.424744,264600
2017-04-12,219.919998,221.350006,215.66000400000001,216.309998,215.960358,562800
2017-04-13,216.789993,217.57000699999998,214.0,215.460007,215.11174,371500
2017-04-17,218.07000699999998,220.520004,216.0,220.479996,220.12361099999998,503600
2017-04-18,220.0,220.059998,217.210007,217.830002,217.477905,143800
2017-04-19,218.24000499999997,220.5,217.38999900000002,218.830002,218.47628799999998,259000
2017-04-20,220.92999300000002,226.210007,219.66000400000001,223.41000400000001,223.048889,301900
2017-04-21,223.899994,225.0,222.00999500000003,223.82000699999998,223.45823700000003,231300
2017-04-24,225.58999599999999,227.25,223.940002,225.899994,225.53485099999997,233500
2017-04-25,227.02999900000003,231.440002,225.809998,230.63000499999998,230.257217,652600
2017-04-26,229.669998,230.49000499999997,226.17999300000002,228.27999900000003,227.91101099999997,380700
2017-04-27,230.809998,234.66000400000001,229.66000400000001,230.210007,229.837906,336000
2017-04-28,232.289993,232.289993,228.50999500000003,228.91000400000001,228.540009,200600
2017-05-01,230.58999599999999,235.86999500000002,229.08999599999999,235.08999599999999,234.710007,314800
2017-05-02,235.49000499999997,237.55000299999998,230.5,234.75999500000003,234.380539,279400
2017-05-03,234.13000499999998,237.0,230.210007,234.97000099999997,234.59019500000002,372300
2017-05-04,235.67999300000002,241.330002,234.17999300000002,236.50999500000003,236.12771600000002,545200
2017-05-05,256.48999,275.549988,254.25,275.160004,274.71524,1735800
2017-05-08,275.0,276.97000099999997,273.02999900000003,274.959991,274.515533,602700
2017-05-09,275.0,283.679993,273.5,281.769989,281.314545,550100
2017-05-10,284.589996,284.700012,278.170013,282.26001,281.80377200000004,707300
2017-05-11,283.600006,284.950012,277.329987,280.869995,280.41598500000003,1172700
2017-05-12,282.01001,292.339996,282.01001,287.27999900000003,286.815674,527800
2017-05-15,289.790009,296.329987,288.5,296.23999,295.761169,574300
2017-05-16,290.600006,297.950012,287.070007,297.22000099999997,296.739594,611900
2017-05-17,290.519989,293.0,277.850006,278.549988,278.099731,1026400
2017-05-18,250.72000099999997,275.890015,248.19999700000002,270.809998,270.372253,2765300
2017-05-19,277.059998,279.790009,271.160004,272.570007,272.129425,629600
2017-05-22,275.5,280.690002,273.649994,275.369995,274.924866,652000
2017-05-23,277.179993,282.23999,275.540009,281.799988,281.34448199999997,480600
2017-05-24,282.799988,288.01001,279.589996,286.27999900000003,285.817261,575300
2017-05-25,289.059998,295.5,286.02999900000003,292.420013,291.94732700000003,584200
2017-05-26,294.48999,295.230011,286.380005,286.950012,286.486206,488300
2017-05-30,288.0,288.440002,276.890015,279.980011,279.527466,778100
2017-05-31,281.640015,283.0,272.679993,275.109985,274.665283,999200
2017-06-01,277.01001,280.980011,272.109985,280.399994,279.946747,519900
2017-06-02,280.25,282.72000099999997,277.5,280.369995,279.916809,342400
2017-06-05,277.429993,281.100006,276.100006,278.890015,278.43924,346200
2017-06-06,278.5,285.51001,277.790009,280.040009,279.587372,465200
2017-06-07,281.02999900000003,287.410004,280.619995,285.25,284.78893999999997,392700
2017-06-08,288.109985,289.649994,282.22000099999997,288.119995,287.65429700000004,454700
2017-06-09,289.48999,293.329987,268.429993,275.070007,274.625397,642000
2017-06-12,273.97000099999997,274.910004,264.25,270.730011,270.292419,830100
2017-06-13,266.950012,275.640015,265.019989,273.0,272.558716,534400
2017-06-14,273.869995,274.97000099999997,264.769989,265.0,264.571686,547400
2017-06-15,261.070007,264.100006,255.149994,263.299988,262.87439,939400
2017-06-16,263.049988,266.980011,260.910004,263.450012,263.024139,1543200
2017-06-19,268.350006,275.52999900000003,267.910004,274.320007,273.876617,596500
2017-06-20,274.339996,275.640015,270.0,271.269989,270.83151200000003,588700
2017-06-21,268.440002,277.399994,264.809998,276.98999,276.542267,563600
2017-06-22,277.359985,280.339996,273.140015,275.75,275.30426,577000
2017-06-23,271.27999900000003,277.730011,268.589996,275.230011,274.785126,483600
2017-06-26,276.089996,278.690002,267.700012,268.0,267.566803,406200
2017-06-27,265.589996,265.589996,255.66000400000001,255.92999300000002,255.516312,739100
2017-06-28,260.0,263.230011,250.33999599999999,262.309998,262.03961200000003,917000
2017-06-29,259.850006,262.700012,247.479996,252.42999300000002,252.169754,763900
2017-06-30,254.100006,254.479996,249.13000499999998,250.88000499999998,250.62136800000002,475000
2017-07-03,254.02999900000003,254.97000099999997,248.52999900000003,250.67999300000002,250.42157000000003,236600
2017-07-05,250.38999900000002,253.830002,246.19999700000002,248.979996,248.72332799999998,789600
2017-07-06,246.00999500000003,252.289993,245.5,251.100006,250.84114100000002,613300
2017-07-07,252.24000499999997,257.899994,252.17999300000002,255.600006,255.336517,577100
2017-07-10,256.98999,261.47000099999997,253.149994,259.820007,259.55215499999997,597300
2017-07-11,258.570007,263.390015,256.459991,262.410004,262.139496,594400
2017-07-12,267.540009,274.690002,266.070007,274.350006,274.067169,805100
2017-07-13,273.399994,276.0,269.799988,271.540009,271.260071,728400
2017-07-14,273.410004,274.170013,268.589996,273.579987,273.29794300000003,476000
2017-07-17,274.0,279.0,272.76001,276.119995,275.835358,787200
2017-07-18,275.0,281.100006,273.299988,280.23999,279.95108,463500
2017-07-19,280.0,281.480011,278.230011,280.559998,280.270752,518600
2017-07-20,281.089996,284.01001,279.329987,282.079987,281.78918500000003,504000
2017-07-21,281.200012,282.100006,279.329987,280.26001,279.9711,403400
2017-07-24,280.97000099999997,283.26001,280.399994,282.380005,282.088898,435400
2017-07-25,281.51001,282.5,275.899994,279.26001,278.97213700000003,708500
2017-07-26,279.630005,286.02999900000003,278.51001,286.019989,285.725128,693600
2017-07-27,287.0,290.98999,280.049988,286.640015,286.344513,1422400
2017-07-28,285.899994,290.790009,284.609985,288.869995,288.572205,742300
2017-07-31,291.440002,292.899994,286.369995,288.420013,288.122681,752100
2017-08-01,288.51001,290.73999,287.890015,288.880005,288.582184,781300
2017-08-02,293.690002,293.859985,281.390015,286.600006,286.304535,863700
2017-08-03,287.0,293.209991,286.769989,292.380005,292.078583,955500
2017-08-04,262.299988,272.089996,258.119995,260.47000099999997,260.201477,4299500
2017-08-07,258.059998,265.5,252.850006,256.170013,255.90591400000002,1543800
2017-08-08,256.170013,259.170013,251.05000299999998,251.919998,251.660294,854100
2017-08-09,249.600006,252.149994,245.11999500000002,251.520004,251.260712,1309600
2017-08-10,250.0,251.42999300000002,232.169998,232.63999900000002,232.400177,1908900
2017-08-11,234.169998,240.88999900000002,232.63000499999998,240.16000400000001,239.91241499999998,1296800
2017-08-14,243.19999700000002,243.19999700000002,234.55000299999998,236.940002,236.69574,875300
2017-08-15,237.169998,237.92999300000002,234.600006,236.07000699999998,235.826645,579700
2017-08-16,238.88999900000002,242.649994,236.710007,241.899994,241.65062000000003,623700
2017-08-17,240.399994,242.07000699999998,233.94999700000002,234.190002,233.94857799999997,802000
2017-08-18,234.08999599999999,238.33999599999999,232.72000099999997,236.13999900000002,235.896561,672800
2017-08-21,235.289993,242.63999900000002,235.289993,241.94999700000002,241.700577,733800
2017-08-22,241.960007,244.82000699999998,241.75,243.289993,243.039185,756200
2017-08-23,242.0,244.789993,241.36999500000002,243.539993,243.288925,325800
2017-08-24,244.57000699999998,245.169998,240.63999900000002,243.61999500000002,243.36885099999998,528800
2017-08-25,249.83999599999999,249.94999700000002,244.88000499999998,246.41000400000001,246.15599100000003,667800
2017-08-28,246.669998,248.27999900000003,241.669998,242.539993,242.289963,452500
2017-08-29,240.0,243.75,238.25,240.899994,240.65164199999998,611800
2017-08-30,242.309998,247.13000499999998,240.149994,246.75,246.495621,1344800
2017-08-31,248.99000499999997,259.399994,247.289993,258.47000099999997,258.203552,948300
2017-09-01,258.01001,258.730011,251.36999500000002,251.91000400000001,251.65029900000002,513400
2017-09-05,252.600006,257.76001,251.50999500000003,256.630005,256.365448,595800
2017-09-06,257.670013,259.350006,251.919998,257.880005,257.614166,465900
2017-09-07,258.920013,260.950012,256.160004,258.679993,258.4133,432000
2017-09-08,258.209991,262.25,258.209991,259.980011,259.711975,342500
2017-09-11,265.079987,286.660004,265.070007,285.26001,284.965942,1285000
2017-09-12,284.170013,295.679993,281.880005,290.790009,290.490234,1106100
2017-09-13,290.0,293.309998,287.570007,292.209991,291.908752,380600
2017-09-14,290.570007,292.440002,287.540009,287.920013,287.623199,465200
2017-09-15,287.51001,289.429993,281.27999900000003,282.709991,282.41854900000004,810300
2017-09-18,282.950012,290.97000099999997,281.75,289.709991,289.411346,606000
2017-09-19,289.190002,290.25,285.0,289.97000099999997,289.67108199999996,463600
2017-09-20,289.329987,296.350006,287.059998,290.200012,289.900848,720500
2017-09-21,291.299988,291.850006,279.609985,281.869995,281.579407,581500
2017-09-22,280.070007,283.679993,279.269989,279.459991,279.171875,507300
2017-09-25,279.730011,279.820007,262.230011,270.22000099999997,269.941437,1102900
2017-09-26,271.51001,273.660004,265.109985,269.269989,268.992401,546300
2017-09-27,270.079987,275.290009,266.839996,267.399994,267.124329,499400
2017-09-28,266.160004,268.73999,260.070007,261.98999,261.86679100000003,585600
2017-09-29,263.600006,265.899994,257.839996,258.929993,258.808228,657200
2017-10-02,258.920013,266.980011,258.920013,263.649994,263.526031,612100
2017-10-03,262.570007,264.609985,256.269989,264.359985,264.235687,646000
2017-10-04,264.359985,270.97000099999997,260.01001,263.809998,263.685944,679100
2017-10-05,265.679993,271.540009,263.829987,270.230011,270.102936,590900
2017-10-06,269.709991,272.709991,265.02999900000003,268.820007,268.693604,427600
2017-10-09,268.820007,272.25,268.0,269.920013,269.793091,390000
2017-10-10,272.230011,276.049988,269.369995,273.640015,273.511353,651900
2017-10-11,274.149994,275.910004,272.059998,274.48999,274.360931,572900
2017-10-12,259.0,260.0,241.710007,246.25999500000003,246.144196,3157100
2017-10-13,245.86999500000002,251.17999300000002,241.50999500000003,244.899994,244.78483599999998,1306300
2017-10-16,245.11000099999998,248.899994,228.74000499999997,233.0,232.89044199999998,2235200
2017-10-17,232.169998,237.50999500000003,230.86999500000002,234.789993,234.679596,1097200
2017-10-18,240.059998,243.80000299999998,237.22000099999997,242.41000400000001,242.296021,1233700
2017-10-19,241.91000400000001,241.91000400000001,233.19999700000002,236.0,235.889023,859000
2017-10-20,237.0,237.649994,233.80000299999998,235.729996,235.619156,782900
2017-10-23,227.559998,232.5,223.22000099999997,226.350006,226.243576,1239100
2017-10-24,226.5,230.850006,222.100006,225.419998,225.313995,1099100
2017-10-25,224.44999700000002,228.13000499999998,217.059998,221.50999500000003,221.405838,860900
2017-10-26,226.30000299999998,230.0,222.74000499999997,229.0,228.892319,1045000
2017-10-27,231.399994,238.82000699999998,228.97000099999997,236.05000299999998,235.939011,872300
2017-10-30,232.020004,237.5,229.63000499999998,234.5,234.38974,694500
2017-10-31,236.24000499999997,240.92999300000002,233.50999500000003,240.309998,240.19700600000002,436500
2017-11-01,242.5,243.88999900000002,233.580002,239.020004,238.907608,688700
2017-11-02,240.479996,240.479996,234.669998,236.0,235.889023,1014900
2017-11-03,256.25,273.77999900000003,251.97000099999997,267.350006,267.224304,2935300
2017-11-06,265.630005,274.450012,263.059998,268.52999900000003,268.403717,773400
2017-11-07,269.309998,269.350006,259.51001,265.630005,265.505096,608100
2017-11-08,264.01001,268.0,259.01001,260.100006,259.977692,564000
2017-11-09,253.979996,268.600006,250.830002,266.410004,266.284729,1246200
2017-11-10,264.600006,273.75,261.540009,270.869995,270.742615,839300
2017-11-13,265.230011,273.679993,262.73999,267.079987,266.954407,497500
2017-11-14,264.390015,267.070007,259.179993,262.48999,262.366577,383600
2017-11-15,260.299988,266.959991,258.059998,263.540009,263.41607700000003,361100
2017-11-16,263.48999,267.880005,259.100006,262.480011,262.356598,705100
2017-11-17,265.170013,270.600006,259.119995,269.730011,269.60318,676400
2017-11-20,268.600006,271.980011,263.570007,265.839996,265.714996,508800
2017-11-21,266.5,270.359985,265.839996,268.76001,268.63363599999997,371700
2017-11-22,267.73999,269.01001,263.429993,265.890015,265.76498399999997,313900
2017-11-24,265.76001,272.600006,265.329987,271.380005,271.252411,243100
2017-11-27,272.380005,277.890015,271.019989,272.619995,272.49179100000003,648600
2017-11-28,270.790009,272.160004,263.709991,269.839996,269.713104,498600
2017-11-29,269.730011,272.420013,266.209991,267.700012,267.574127,830100
2017-11-30,271.440002,276.480011,270.359985,275.140015,275.010651,865800
2017-12-01,273.540009,282.549988,270.5,272.910004,272.781677,727400
2017-12-04,275.0,281.350006,271.519989,271.730011,271.602234,864800
2017-12-05,272.799988,278.690002,269.769989,270.799988,270.672638,910700
2017-12-06,269.799988,274.390015,267.01001,272.209991,272.082001,573300
2017-12-07,271.459991,273.72000099999997,268.899994,272.679993,272.551758,379900
2017-12-08,271.459991,280.640015,271.459991,276.450012,276.320007,444900
2017-12-11,276.049988,289.27999900000003,276.0,288.799988,288.66418500000003,887900
2017-12-12,286.429993,298.799988,285.140015,295.119995,294.981232,975400
2017-12-13,310.549988,321.540009,307.52999900000003,318.940002,318.79003900000004,1739200
2017-12-14,316.100006,329.0,314.609985,321.01001,320.85907000000003,880000
2017-12-15,323.709991,323.709991,315.25,318.910004,318.76004,862000
2017-12-18,322.809998,329.059998,319.790009,326.119995,325.966644,555800
2017-12-19,326.02999900000003,334.98999,322.570007,329.27999900000003,329.12515299999995,708700
2017-12-20,317.5,322.98999,311.040009,314.899994,314.751923,1297300
2017-12-21,314.27999900000003,321.359985,314.27999900000003,318.540009,318.390228,530300
2017-12-22,318.940002,320.27999900000003,313.109985,314.829987,314.681946,450000
2017-12-26,314.350006,323.350006,313.399994,318.48999,318.34024,537700
2017-12-27,318.600006,320.790009,315.0,319.0,318.850006,581100
2017-12-28,319.399994,322.480011,314.109985,315.570007,315.570007,464900
2017-12-29,314.48999,318.209991,312.690002,314.660004,314.660004,416200
2018-01-02,317.48999,322.640015,316.269989,322.579987,322.579987,366900
2018-01-03,324.670013,329.97000099999997,322.5,329.27999900000003,329.27999900000003,443500
2018-01-04,329.890015,332.940002,322.549988,325.880005,325.880005,389200
2018-01-05,329.200012,336.48999,328.600006,330.869995,330.869995,589000
2018-01-08,328.119995,341.47000099999997,327.660004,340.790009,340.790009,491200
2018-01-09,343.290009,344.179993,336.179993,337.649994,337.649994,285800
2018-01-10,336.119995,339.980011,333.230011,339.549988,339.549988,658900
2018-01-11,341.109985,343.190002,336.670013,342.019989,342.019989,311200
2018-01-12,342.630005,344.519989,338.01001,342.47000099999997,342.47000099999997,305300
2018-01-16,345.940002,348.170013,339.070007,339.850006,339.850006,381600
2018-01-17,342.660004,345.899994,340.27999900000003,340.450012,340.450012,405100
2018-01-18,340.450012,347.27999900000003,338.410004,341.880005,341.880005,1036900
2018-01-19,340.940002,345.859985,340.0,345.309998,345.309998,337200
2018-01-22,355.5,355.660004,343.350006,352.269989,352.269989,491700
2018-01-23,354.079987,356.809998,353.140015,355.429993,355.429993,467400
2018-01-24,362.609985,363.76001,347.200012,355.600006,355.600006,523000
2018-01-25,359.0,360.519989,352.480011,360.059998,360.059998,536900
2018-01-26,365.119995,383.690002,365.119995,381.859985,381.859985,926000
