Date,Open,High,Low,Close,Adj Close,Volume
2017-03-16,138.220001,138.509995,137.559998,137.91000400000001,136.076233,25306600
2017-03-17,138.139999,138.729996,137.309998,138.46000700000002,136.61891200000002,33324600
2017-03-20,138.279999,138.520004,137.369995,137.860001,136.02688600000002,19091200
2017-03-21,138.509995,138.600006,133.919998,133.970001,132.188599,61869000
2017-03-22,133.71000700000002,134.309998,132.779999,134.0,132.21821599999998,46332600
2017-03-23,134.0,135.699997,133.639999,134.779999,132.98783899999998,37764600
2017-03-24,134.949997,135.470001,133.860001,134.490005,133.083832,33514400
2017-03-27,132.759995,135.070007,132.399994,134.740005,133.331223,35596700
2017-03-28,134.279999,135.899994,134.139999,135.78999299999998,134.370239,26891900
2017-03-29,135.699997,136.490005,135.300003,136.229996,134.805634,22119500
2017-03-30,136.320007,137.380005,136.259995,137.259995,135.82484399999998,25792900
2017-03-31,137.419998,138.169998,136.940002,137.479996,136.04255700000002,29434300
2017-04-03,137.970001,138.100006,135.600006,136.029999,134.607727,38834900
2017-04-04,135.929993,136.550003,135.350006,135.869995,134.449387,25642600
2017-04-05,136.830002,137.429993,134.080002,134.330002,132.925491,44968800
2017-04-06,134.53999299999998,135.630005,133.830002,135.580002,134.16243,41012100
2017-04-07,135.21000700000002,136.029999,134.75,135.520004,134.103058,24300200
2017-04-10,135.470001,136.850006,135.16000400000001,135.820007,134.39991799999999,22779900
2017-04-11,135.270004,136.919998,135.080002,136.899994,135.468628,32589200
2017-04-12,136.639999,136.699997,134.919998,135.03999299999998,133.628067,25700800
2017-04-13,134.880005,135.369995,133.66000400000001,133.720001,132.321869,30207000
2017-04-17,134.070007,135.320007,133.679993,135.28999299999998,133.875458,18278800
2017-04-18,134.720001,135.46000700000002,134.16000400000001,135.320007,133.905151,24553300
2017-04-19,135.690002,136.96000700000002,135.53999299999998,135.78999299999998,134.370239,34627600
2017-04-20,136.33999599999999,137.669998,136.149994,137.520004,136.082138,31934400
2017-04-21,137.240005,137.550003,136.71000700000002,137.21000700000002,135.77539099999998,29386000
2017-04-24,139.080002,139.33999599999999,138.490005,138.919998,137.467499,33836900
2017-04-25,140.240005,140.880005,140.08999599999999,140.270004,138.803406,32751700
2017-04-26,140.169998,141.820007,140.130005,140.990005,139.51586899999998,41669200
2017-04-27,141.33999599999999,141.800003,140.479996,140.949997,139.47628799999998,23004300
2017-04-28,141.029999,141.169998,139.03999299999998,139.059998,137.606049,28206700
2017-05-01,139.639999,140.28999299999998,138.779999,139.860001,138.397659,20925200
2017-05-02,139.979996,140.33999599999999,138.690002,139.149994,137.695099,17993900
2017-05-03,138.490005,138.759995,137.690002,138.28999299999998,136.844086,27050300
2017-05-04,138.529999,138.729996,137.110001,138.100006,136.656097,25799100
2017-05-05,138.690002,138.990005,137.529999,138.990005,137.536789,23806500
2017-05-08,138.66000400000001,138.979996,137.759995,138.41000400000001,136.962845,16680000
2017-05-09,138.58999599999999,138.830002,137.779999,138.350006,136.903458,23988400
2017-05-10,138.03999299999998,139.479996,137.860001,139.21000700000002,137.754486,19791500
2017-05-11,138.669998,138.830002,136.979996,138.240005,136.794632,28617300
2017-05-12,137.71000700000002,137.889999,137.16000400000001,137.509995,136.07225,24111200
2017-05-15,137.979996,139.25,137.979996,138.580002,137.131058,31132200
2017-05-16,138.970001,139.03999299999998,137.619995,138.630005,137.180542,18520900
2017-05-17,136.330002,137.03999299999998,134.75,134.889999,133.479645,50791200
2017-05-18,134.570007,135.899994,134.229996,135.380005,133.96452299999999,44805100
2017-05-19,135.639999,136.759995,135.419998,136.029999,134.607727,44450500
2017-05-22,136.259995,137.199997,136.16000400000001,136.949997,135.518112,20062700
2017-05-23,137.28999299999998,137.690002,136.350006,137.399994,135.963394,16681400
2017-05-24,137.509995,138.029999,136.830002,137.490005,136.05246,21256000
2017-05-25,138.139999,138.610001,137.199997,137.580002,136.141525,22804200
2017-05-26,137.380005,137.78999299999998,136.779999,137.53999299999998,136.101929,20047300
2017-05-30,137.119995,137.440002,136.220001,136.46000700000002,135.03323400000002,25544100
2017-05-31,136.83999599999999,136.919998,134.639999,136.320007,134.894684,34345400
2017-06-01,136.720001,139.0,136.270004,138.949997,137.49719199999998,44618600
2017-06-02,139.449997,141.020004,139.050003,139.850006,138.387787,46680200
2017-06-05,139.96000700000002,140.110001,138.949997,138.979996,137.526871,20808900
2017-06-06,138.110001,139.66000400000001,137.809998,138.850006,137.398254,25460900
2017-06-07,138.860001,139.529999,138.490005,138.979996,137.526871,20542200
2017-06-08,138.979996,141.46000700000002,138.740005,140.880005,139.407028,33536300
2017-06-09,141.46000700000002,142.899994,140.699997,141.610001,140.129379,56979400
2017-06-12,141.66000400000001,141.990005,140.889999,141.380005,139.901794,34665500
2017-06-13,141.800003,142.309998,141.470001,142.100006,140.614258,22046800
2017-06-14,142.029999,142.03999299999998,140.449997,141.259995,139.783035,33021900
2017-06-15,139.690002,140.979996,139.690002,140.53999299999998,139.070557,27376800
2017-06-16,140.029999,140.220001,139.279999,140.190002,138.724213,35608400
2017-06-19,140.559998,141.580002,140.509995,141.229996,139.753357,25163300
2017-06-20,140.880005,140.970001,139.699997,139.800003,138.338303,20111900
2017-06-21,140.050003,140.800003,139.220001,139.449997,137.991959,23351400
2017-06-22,139.369995,140.389999,139.009995,139.979996,138.516434,17917200
2017-06-23,140.139999,141.080002,139.550003,140.91000400000001,139.436691,20772500
2017-06-26,141.08999599999999,141.529999,140.199997,141.080002,139.604935,22988300
2017-06-27,141.100006,141.619995,139.75,139.83999599999999,138.377884,24610100
2017-06-28,140.669998,142.259995,140.399994,141.979996,140.495499,25085400
2017-06-29,142.240005,142.350006,139.649994,141.139999,139.664307,38794900
2017-06-30,141.25,141.669998,140.770004,140.919998,139.446594,22798500
2017-07-03,141.33999599999999,142.5,141.300003,142.100006,140.614258,12968200
2017-07-05,141.699997,141.850006,140.699997,141.58999599999999,140.109589,21865500
2017-07-06,139.929993,140.470001,138.830002,139.139999,138.279968,30563400
2017-07-07,139.429993,140.679993,139.179993,140.490005,139.62162800000002,20511000
2017-07-10,139.919998,140.889999,139.369995,139.880005,139.015396,17206000
2017-07-11,139.779999,140.380005,138.979996,140.28999299999998,139.422852,16192900
2017-07-12,141.050003,142.220001,141.009995,141.369995,140.49617,19358600
2017-07-13,141.199997,141.559998,140.380005,141.490005,140.615448,16559300
2017-07-14,141.100006,142.300003,141.100006,141.729996,140.853943,15465300
2017-07-17,141.600006,142.46000700000002,141.259995,142.059998,141.181915,15374600
2017-07-18,141.53999299999998,141.869995,141.03999299999998,141.690002,140.814209,16653300
2017-07-19,141.880005,143.139999,141.880005,143.100006,142.215485,16985500
2017-07-20,143.119995,143.520004,142.800003,143.199997,142.31488000000002,17047800
2017-07-21,143.009995,143.330002,142.25,142.550003,141.66888400000002,21662700
2017-07-24,142.309998,142.820007,141.970001,142.75,141.867661,16694000
2017-07-25,143.619995,144.25,143.21000700000002,144.050003,143.15962199999998,21066400
2017-07-26,144.149994,144.149994,143.050003,143.25,142.36456299999998,13574900
2017-07-27,143.479996,143.679993,141.550003,142.33999599999999,141.46018999999998,24355800
2017-07-28,142.020004,142.360001,141.470001,141.96000700000002,141.08255,19933300
2017-07-31,142.220001,142.380005,140.970001,141.509995,140.635315,16417700
2017-08-01,142.169998,142.199997,140.970001,141.779999,140.903641,19835900
2017-08-02,141.58999599999999,141.820007,139.729996,140.229996,139.363235,19934300
2017-08-03,140.440002,140.53999299999998,139.16000400000001,139.529999,138.667542,19624900
2017-08-04,139.91000400000001,140.320007,139.490005,140.21000700000002,139.343369,16473500
2017-08-07,140.440002,140.850006,139.71000700000002,140.440002,139.57193,9176200
2017-08-08,140.41000400000001,141.78999299999998,139.690002,140.0,139.13464399999998,27248700
2017-08-09,139.119995,139.389999,138.279999,138.78999299999998,137.932129,26534300
2017-08-10,138.279999,138.279999,136.259995,136.270004,135.427704,40983500
2017-08-11,136.21000700000002,136.740005,135.770004,136.470001,135.62648000000002,32779600
2017-08-14,137.259995,138.58999599999999,137.229996,138.53999299999998,137.68367,21459300
2017-08-15,138.800003,138.820007,137.33999599999999,137.399994,136.55071999999998,16646000
2017-08-16,137.669998,138.389999,137.21000700000002,137.440002,136.59046899999998,21858600
2017-08-17,136.979996,137.690002,134.919998,134.929993,134.095993,32722900
2017-08-18,134.470001,135.46000700000002,134.119995,134.919998,134.086044,42401900
2017-08-21,134.690002,135.020004,134.139999,134.830002,133.996597,21504100
2017-08-22,135.259995,136.449997,135.139999,136.28999299999998,135.44757099999998,25170600
2017-08-23,135.529999,136.570007,135.21000700000002,136.070007,135.228943,18381900
2017-08-24,136.639999,136.929993,136.020004,136.490005,135.646362,15726600
2017-08-25,136.880005,137.309998,136.419998,136.880005,136.033936,17163000
2017-08-28,137.369995,137.610001,136.770004,137.46000700000002,136.610352,16333300
2017-08-29,136.490005,137.809998,136.229996,137.490005,136.640167,20277600
2017-08-30,137.360001,138.509995,137.25,138.369995,137.514725,15915500
2017-08-31,138.91000400000001,139.940002,138.669998,139.729996,138.866318,29260600
2017-09-01,139.979996,140.630005,139.729996,140.520004,139.651443,17412500
2017-09-05,140.630005,140.889999,138.580002,139.169998,138.309769,21908400
2017-09-06,139.740005,140.0,139.080002,139.46000700000002,138.598007,18399700
2017-09-07,139.58999599999999,139.690002,138.58999599999999,139.110001,138.250153,18159800
2017-09-08,138.929993,139.770004,138.619995,139.220001,138.359482,21870500
2017-09-11,140.389999,140.919998,140.229996,140.679993,139.81044,22617700
2017-09-12,141.03999299999998,141.690002,140.820007,141.53999299999998,140.665115,22679600
2017-09-13,141.41000400000001,142.220001,141.320007,141.96000700000002,141.08255,25052500
2017-09-14,141.779999,142.16000400000001,141.419998,141.830002,140.953339,18353800
2017-09-15,141.639999,142.470001,141.550003,142.41000400000001,141.52976999999998,23184000
2017-09-18,142.619995,143.809998,142.600006,143.380005,142.493759,24427400
2017-09-19,143.570007,143.690002,143.08999599999999,143.380005,142.493759,16346300
2017-09-20,143.529999,144.020004,143.259995,143.83999599999999,142.95091200000002,20244700
2017-09-21,144.020004,144.259995,143.479996,143.690002,142.801849,17395900
2017-09-22,143.669998,144.669998,143.559998,144.300003,143.408066,25203000
2017-09-25,144.270004,144.940002,143.690002,144.5,143.606842,30012800
2017-09-26,144.28999299999998,145.149994,144.179993,144.610001,144.064102,28238100
2017-09-27,145.630005,147.860001,145.16000400000001,147.440002,146.883423,66351700
2017-09-28,147.25,148.059998,146.779999,147.830002,147.27195700000001,29291400
2017-09-29,147.919998,148.429993,147.740005,148.179993,147.620621,21738700
2017-10-02,148.309998,150.0,148.080002,150.0,149.433762,29772400
2017-10-03,150.110001,150.330002,149.330002,150.330002,149.76251200000002,28372800
2017-10-04,150.08999599999999,150.610001,149.389999,149.850006,149.284332,22024700
2017-10-05,150.28999299999998,150.630005,149.869995,150.259995,149.69276399999998,22538500
2017-10-06,149.71000700000002,150.33999599999999,149.570007,150.050003,149.483566,19350800
2017-10-09,150.190002,150.679993,149.179993,149.429993,148.865906,13981300
2017-10-10,149.929993,150.28999299999998,149.41000400000001,149.860001,149.294281,21951900
2017-10-11,149.940002,150.190002,149.46000700000002,149.75,149.184708,15137100
2017-10-12,149.46000700000002,150.009995,149.020004,149.639999,149.075119,17185600
2017-10-13,149.919998,149.990005,149.229996,149.369995,148.806137,15464400
2017-10-16,149.610001,150.350006,149.029999,149.240005,148.676636,20653100
2017-10-17,149.270004,149.770004,148.5,148.809998,148.248245,18046800
2017-10-18,149.5,149.91000400000001,149.080002,149.520004,148.955582,20541700
2017-10-19,148.770004,149.330002,148.169998,149.28999299999998,148.726425,17164900
2017-10-20,150.309998,150.41000400000001,149.860001,149.979996,149.413834,25224500
2017-10-23,150.149994,150.149994,148.699997,148.860001,148.29806499999998,14676400
2017-10-24,149.389999,149.779999,149.03999299999998,149.169998,148.606888,17527700
2017-10-25,148.940002,149.0,147.220001,148.449997,147.889603,27235300
2017-10-26,148.940002,149.33999599999999,148.509995,148.759995,148.198441,15205900
2017-10-27,148.880005,149.91000400000001,148.300003,149.78999299999998,149.224548,32744100
2017-10-30,148.880005,149.449997,147.389999,148.21000700000002,147.650528,30524800
2017-10-31,148.78999299999998,149.830002,148.639999,149.259995,148.696548,22449400
2017-11-01,150.5,150.529999,147.440002,148.270004,147.710297,31585500
2017-11-02,148.240005,149.229996,147.720001,148.71000700000002,148.148636,28176600
2017-11-03,148.479996,148.96000700000002,148.059998,148.610001,148.049011,22312700
2017-11-06,148.75,149.380005,148.389999,148.779999,148.218369,15576800
2017-11-07,148.800003,148.850006,146.53999299999998,147.0,146.445084,29549300
2017-11-08,146.66000400000001,147.449997,145.83999599999999,147.199997,146.64433300000002,30682500
2017-11-09,146.270004,147.389999,145.279999,146.679993,146.126282,40144400
2017-11-10,146.71000700000002,147.100006,146.350006,146.570007,146.016708,17823700
2017-11-13,145.929993,146.820007,145.5,146.610001,146.056549,14680000
2017-11-14,146.059998,146.490005,145.58999599999999,146.21000700000002,145.658066,19682200
2017-11-15,145.350006,146.21000700000002,144.5,145.630005,145.080261,23925200
2017-11-16,146.21000700000002,148.399994,146.190002,147.770004,147.212189,25889000
2017-11-17,147.25,149.029999,147.169998,148.449997,147.889603,25816700
2017-11-20,148.759995,149.580002,148.330002,149.529999,148.96553,22793000
2017-11-21,150.199997,151.28999299999998,150.059998,151.08999599999999,150.519638,29392300
2017-11-22,151.279999,151.770004,150.860001,150.889999,150.320404,14136600
2017-11-24,151.21000700000002,151.369995,150.770004,150.949997,150.38017299999998,6816300
2017-11-27,151.300003,151.619995,150.440002,150.490005,149.921921,18416900
2017-11-28,151.020004,152.970001,150.66000400000001,152.860001,152.282959,35898300
2017-11-29,153.33999599999999,154.21000700000002,152.949997,153.369995,152.791031,38234200
2017-11-30,154.100006,154.550003,153.279999,153.649994,153.069977,32230700
2017-12-01,153.020004,153.71000700000002,148.75,153.020004,152.442368,62734800
2017-12-04,154.899994,155.41000400000001,152.300003,152.449997,151.874512,36366800
2017-12-05,151.399994,152.96000700000002,150.919998,150.929993,150.360245,29667200
2017-12-06,150.369995,151.190002,149.949997,150.220001,149.652924,21273800
2017-12-07,151.309998,151.889999,150.020004,151.270004,150.698975,29675200
2017-12-08,152.149994,152.279999,151.279999,151.41000400000001,150.83844,20832400
2017-12-11,151.429993,152.130005,151.020004,151.350006,150.778671,26654100
2017-12-12,151.699997,151.929993,150.820007,150.880005,150.31044,25854800
2017-12-13,150.809998,152.71000700000002,150.809998,151.779999,151.207031,30082600
2017-12-14,151.850006,152.199997,149.639999,150.100006,149.533386,32882600
2017-12-15,151.050003,153.25,150.580002,152.240005,151.665314,42851600
2017-12-18,153.669998,154.720001,153.46000700000002,154.300003,153.717529,22714300
2017-12-19,154.75,154.770004,152.820007,153.080002,152.502136,24313600
2017-12-20,153.75,153.940002,152.83999599999999,153.380005,152.80101000000002,19042800
2017-12-21,153.240005,154.020004,153.080002,153.470001,153.470001,16772600
2017-12-22,153.380005,153.389999,152.800003,153.190002,153.190002,13599400
2017-12-26,153.0,153.429993,152.899994,153.279999,153.279999,11949600
2017-12-27,153.21000700000002,153.949997,152.809998,153.130005,153.130005,15949900
2017-12-28,153.240005,153.75,153.009995,153.729996,153.729996,10167300
2017-12-29,154.149994,154.149994,152.389999,152.46000700000002,152.46000700000002,21006500
2018-01-02,153.199997,153.970001,152.46000700000002,153.899994,153.899994,20489600
2018-01-03,153.869995,154.46000700000002,153.520004,154.059998,154.059998,21836600
2018-01-04,154.970001,155.149994,154.020004,154.470001,154.470001,14207100
2018-01-05,154.880005,154.979996,153.940002,154.78999299999998,154.78999299999998,19883900
2018-01-08,154.729996,155.270004,153.5,155.029999,155.029999,18457300
2018-01-09,155.240005,155.5,154.729996,154.820007,154.820007,16571300
2018-01-10,154.470001,155.169998,153.919998,154.83999599999999,154.83999599999999,18516800
2018-01-11,155.070007,157.66000400000001,154.979996,157.5,157.5,26522400
2018-01-12,157.679993,158.860001,157.470001,158.16000400000001,158.16000400000001,24089800
2018-01-16,158.860001,159.41000400000001,155.800003,156.139999,156.139999,27704700
2018-01-17,156.800003,157.940002,156.279999,157.619995,157.619995,18571600
2018-01-18,157.220001,157.5,156.389999,156.53999299999998,156.53999299999998,17903600
2018-01-19,156.729996,158.690002,156.550003,158.600006,158.600006,31040900
2018-01-22,158.399994,159.449997,158.309998,159.449997,159.449997,12702400
2018-01-23,159.240005,160.300003,158.669998,159.96000700000002,159.96000700000002,16904600
2018-01-24,160.360001,160.630005,158.399994,158.970001,158.970001,20340900
2018-01-25,159.639999,159.919998,158.21000700000002,159.029999,159.029999,20290900
2018-01-26,159.529999,159.690002,158.770004,159.600006,159.600006,16120300
2018-01-29,159.059998,159.860001,158.619995,158.699997,158.699997,18186200
2018-01-30,157.66000400000001,158.220001,156.729996,157.169998,157.169998,23128293
